citing,cited
doi:10.15468/dl.hricvu,doi:10.15468/dl.hqw6fm
doi:10.15468/dl.hricvu,doi:10.1594/pangaea.140611
doi:10.15468/dl.hricvu,doi:10.1594/pangaea.140656
doi:10.15468/dl.hr5m9l,doi:10.15468/dl.hr3vuj
doi:10.15468/dl.hr5m9l,doi:10.15468/dl.hr3ufn
doi:10.15468/dl.hr5m9l,doi:10.15468/dl.hrhcfz
doi:10.15468/dl.hr5m9l,doi:10.15468/dl.hrhcys
doi:10.15468/dl.hr5m9l,doi:10.15468/dl.hqxdrj
doi:10.15468/dl.hr5m9l,doi:10.15468/dl.hrm23q
doi:10.15468/dl.hr5m9l,doi:10.15468/dl.hrnt0y
doi:10.15468/dl.hr5m9l,doi:10.15468/dl.hrdens
doi:10.15468/dl.hr5m9l,doi:10.15468/dl.hrkkbf
isbn:9780203449899,doi:10.15468/dl.hr0wbo
isbn:9780203449899,doi:10.15468/dl.hr6gaa
isbn:9780203449899,doi:10.15468/dl.hrbz5l
isbn:9780203449899,doi:10.15468/dl.hrdmss
isbn:9780203449899,doi:10.15468/dl.hrfdig
isbn:9780203449899,doi:10.15468/dl.hrlefu
isbn:9780203449899,doi:10.15468/dl.hqzmja
isbn:9780203449899,doi:10.15468/dl.hqxf7x
isbn:9780203449899,doi:10.15468/dl.hr26py
doi:10.15468/dl.hr9i3q,doi:10.15468/dl.hrhzv4
doi:10.15468/dl.hr9i3q,doi:10.15468/dl.hr2g35
doi:10.15468/dl.hr9i3q,doi:10.15468/dl.hrd8a5
doi:10.15468/dl.hr9i3q,doi:10.15468/dl.hrbdao
doi:10.15468/dl.hr9i3q,doi:10.15468/dl.hreq8p
doi:10.15468/dl.hr9i3q,doi:10.15468/dl.hqwske
doi:10.15468/dl.hr9i3q,doi:10.15468/dl.hra0rk
doi:10.15468/dl.hr9i3q,doi:10.15468/dl.hrfxh2
doi:10.15468/dl.hr9i3q,doi:10.15468/dl.hrdd6j
doi:10.15468/dl.hrobkb,doi:10.15468/dl.hrdnka
doi:10.15468/dl.hrobkb,doi:10.15468/dl.hr5ntv
doi:10.15468/dl.hrobkb,doi:10.15468/dl.hrn786
doi:10.15468/dl.hrobkb,doi:10.1594/pangaea.140518
doi:10.15468/dl.hrobkb,doi:10.15468/dl.hrda35
doi:10.15468/dl.hrobkb,doi:10.15468/dl.hrp213
doi:10.15468/dl.hrobkb,doi:10.15468/dl.hr3krl
doi:10.15468/dl.hrobkb,doi:10.1594/pangaea.140638
doi:10.15468/dl.hrobkb,doi:10.1594/pangaea.140640
doi:10.15468/dl.hrkdph,doi:10.15468/dl.hreatd
doi:10.15468/dl.hrkdph,doi:10.15468/dl.hr0r8r
doi:10.15468/dl.hrkdph,doi:10.15468/dl.hr3ugt
doi:10.15468/dl.hrkdph,doi:10.15468/dl.hrjzgi
doi:10.15468/dl.hrkdph,doi:10.15468/dl.hrn8it
doi:10.15468/dl.hrkdph,doi:10.15468/dl.hreg7t
doi:10.15468/dl.hrkdph,doi:10.15468/dl.hqwhdi
doi:10.15468/dl.hrkdph,doi:10.15468/dl.hr72oq
doi:10.15468/dl.hrkdph,doi:10.15468/dl.hrdyti
doi:10.1594/pangaea.140615,doi:10.15468/dl.hqyxqa
doi:10.1594/pangaea.140615,doi:10.15468/dl.hr3jy5
doi:10.1594/pangaea.140615,doi:10.15468/dl.hqyklk
doi:10.1594/pangaea.140615,doi:10.15468/dl.hrd8nw
doi:10.1594/pangaea.140615,doi:10.15468/dl.hrgrd6
doi:10.1594/pangaea.140615,doi:10.15468/dl.hrln2z
doi:10.1594/pangaea.140615,doi:10.15468/dl.hr2tmr
doi:10.1594/pangaea.140615,doi:10.15468/dl.hr48g3
doi:10.1594/pangaea.140615,doi:10.1594/pangaea.140522
doi:10.15468/dl.hrmngm,doi:10.15468/dl.hrhagq
doi:10.15468/dl.hrmngm,doi:10.15468/dl.hrkhff
doi:10.15468/dl.hrmngm,doi:10.15468/dl.hqy5du
doi:10.15468/dl.hrmngm,doi:10.15468/dl.hrji20
doi:10.15468/dl.hrmngm,doi:10.15468/dl.hrhimq
doi:10.15468/dl.hrmngm,doi:10.15468/dl.hr9bac
doi:10.15468/dl.hrmngm,doi:10.15468/dl.hrl1sy
doi:10.15468/dl.hrmngm,doi:10.15468/dl.hqybd3
doi:10.15468/dl.hrmngm,doi:10.15468/dl.hrazcc
doi:10.15468/dl.hrgjsm,doi:10.15468/dl.hrnwu6
doi:10.15468/dl.hrgjsm,doi:10.15468/dl.hra7bp
doi:10.15468/dl.hrgjsm,doi:10.15468/dl.hrjt3g
doi:10.15468/dl.hrgjsm,doi:10.15468/dl.hrjd35
doi:10.15468/dl.hrgjsm,doi:10.1594/pangaea.140617
doi:10.15468/dl.hrgjsm,doi:10.15468/dl.hrkltb
doi:10.15468/dl.hrgjsm,doi:10.15468/dl.hqz3jn
doi:10.15468/dl.hrgjsm,doi:10.15468/dl.hr87aw
doi:10.15468/dl.hrgjsm,doi:10.15468/dl.hrhd2o
doi:10.15468/dl.hr277r,doi:10.15468/dl.hrjcot
doi:10.15468/dl.hr277r,doi:10.1594/pangaea.140433
doi:10.15468/dl.hr277r,doi:10.15468/dl.xxw3h8
doi:10.15468/dl.hr277r,doi:10.15468/dl.hr9nx4
doi:10.15468/dl.hr277r,doi:10.15468/dl.hrcqwe
doi:10.15468/dl.hr277r,doi:10.15468/dl.hrasfd
doi:10.15468/dl.hr277r,doi:10.15468/dl.hr74vk
doi:10.15468/dl.hr277r,doi:10.15468/dl.hrgtgw
doi:10.15468/dl.hr277r,doi:10.15468/dl.hr4oyz
doi:10.15468/dl.hrgtcr,doi:10.15468/dl.hrh7nx
doi:10.15468/dl.hrgtcr,doi:10.15468/dl.hr8eyd
doi:10.15468/dl.hrgtcr,doi:10.15468/dl.hqyy7v
doi:10.15468/dl.hrgtcr,doi:10.15468/dl.hr3gbu
doi:10.15468/dl.hrgtcr,doi:10.15468/dl.hrluao
doi:10.15468/dl.hrgtcr,doi:10.15468/dl.hrkemc
doi:10.15468/dl.hrgtcr,doi:10.15468/dl.hrakk6
doi:10.15468/dl.hrgtcr,doi:10.15468/dl.hrnh3k
doi:10.15468/dl.hrgtcr,doi:10.15468/dl.hr3r6w
doi:10.15468/dl.hqwy75,doi:10.15468/dl.hr3qz9
doi:10.15468/dl.hqwy75,doi:10.15468/dl.hrldmh
doi:10.15468/dl.hqwy75,doi:10.1594/pangaea.140602
doi:10.15468/dl.hqwy75,doi:10.15468/dl.hrkxyv
doi:10.15468/dl.hqwy75,doi:10.15468/dl.hrnedg
doi:10.15468/dl.hqwy75,doi:10.15468/dl.hr7yrp
doi:10.15468/dl.hqwy75,doi:10.15468/dl.hqwiln
doi:10.15468/dl.hqwy75,doi:10.15468/dl.hrokmq
doi:10.15468/dl.hqwy75,doi:10.15468/dl.hrar0d
doi:10.15468/dl.hr3nrk,doi:10.15468/dl.hrkakb
doi:10.15468/dl.hr3nrk,doi:10.15468/dl.hr9qxy
doi:10.15468/dl.hr3nrk,doi:10.15468/dl.hrmu56
doi:10.15468/dl.hr3nrk,doi:10.15468/dl.hrpg58
doi:10.15468/dl.hr3nrk,doi:10.1594/pangaea.140616
doi:10.15468/dl.hr3nrk,doi:10.15468/dl.hrdwts
doi:10.15468/dl.hr3nrk,doi:10.15468/dl.hrhfn5
doi:10.15468/dl.hr3nrk,doi:10.15468/dl.hqwcpv
doi:10.15468/dl.hr3nrk,doi:10.15468/dl.hreav9
doi:10.15468/dl.hr3nsu,doi:10.15468/dl.hr6k9f
doi:10.15468/dl.hr3nsu,doi:10.15468/dl.hrjg2e
doi:10.15468/dl.hr3nsu,openalex:W2761317768
doi:10.15468/dl.hr3nsu,doi:10.15468/dl.hrofx8
doi:10.15468/dl.hr3nsu,doi:10.15468/dl.hrfqqw
doi:10.15468/dl.hr3nsu,doi:10.15468/dl.hr8xdw
doi:10.15468/dl.hr3nsu,doi:10.1594/pangaea.140593
doi:10.15468/dl.hr3nsu,doi:10.15468/dl.hrm5yh
doi:10.15468/dl.hr3nsu,doi:10.15468/dl.hqwuhh
doi:10.15468/dl.hr2azr,doi:10.15468/dl.hrnyl3
doi:10.15468/dl.hr2azr,doi:10.15468/dl.hr623q
doi:10.15468/dl.hr2azr,doi:10.1594/pangaea.140627
doi:10.15468/dl.hr2azr,doi:10.15468/dl.hqyp25
doi:10.15468/dl.hr2azr,doi:10.15468/dl.hr1wv2
doi:10.15468/dl.hr2azr,doi:10.15468/dl.hrdcf5
doi:10.15468/dl.hr2azr,doi:10.15468/dl.hr5hsn
doi:10.15468/dl.hr2azr,doi:10.15468/dl.hrbo3p
doi:10.15468/dl.hr2azr,doi:10.15468/dl.hqxn3u
doi:10.15468/dl.hrddrt,doi:10.15468/dl.hqyxf9
doi:10.15468/dl.hrddrt,doi:10.15468/dl.hqvzmb
doi:10.15468/dl.hrddrt,doi:10.15468/dl.hr8rsh
doi:10.15468/dl.hrddrt,doi:10.15468/dl.hqw0mf
doi:10.15468/dl.hrddrt,doi:10.15468/dl.hrleuo
doi:10.15468/dl.hrddrt,doi:10.15468/dl.hres2n
doi:10.15468/dl.hrddrt,doi:10.15468/dl.hr544q
doi:10.15468/dl.hrddrt,doi:10.15468/dl.hqxq6s
doi:10.15468/dl.hrddrt,doi:10.15468/dl.hrcgfc
doi:10.15468/dl.hrbqwm,doi:10.15468/dl.hqxkue
doi:10.15468/dl.hrbqwm,doi:10.15468/dl.hrbq2b
doi:10.15468/dl.hrbqwm,doi:10.15468/dl.hqymks
doi:10.15468/dl.hrbqwm,doi:10.15468/dl.hr0cns
doi:10.15468/dl.hrbqwm,doi:10.15468/dl.hr6n8u
doi:10.15468/dl.hrbqwm,doi:10.15468/dl.hrafds
doi:10.15468/dl.hrbqwm,doi:10.15468/dl.hqyzxu
doi:10.15468/dl.hrbqwm,doi:10.1594/pangaea.140601
doi:10.15468/dl.hrbqwm,doi:10.15468/dl.hqwfkr
doi:10.15468/dl.hrjmmg,doi:10.15468/dl.hro0v8
doi:10.15468/dl.hrjmmg,doi:10.15468/dl.hrgvzh
doi:10.15468/dl.hrjmmg,doi:10.15468/dl.hrg4u2
doi:10.15468/dl.hrjmmg,doi:10.1594/pangaea.140620
doi:10.15468/dl.hrjmmg,doi:10.15468/dl.hr4pfd
doi:10.15468/dl.hrjmmg,doi:10.15468/dl.hqwtml
doi:10.15468/dl.hrjmmg,doi:10.15468/dl.hrfmop
doi:10.15468/dl.hrjmmg,doi:10.15468/dl.hrkw9t
doi:10.15468/dl.hrjmmg,doi:10.15468/dl.hreyfs
doi:10.15468/dl.hrn5ey,doi:10.15468/dl.hra6b0
doi:10.15468/dl.hrn5ey,doi:10.15468/dl.hqx9e9
doi:10.15468/dl.hrn5ey,doi:10.15468/dl.hrd9p8
doi:10.15468/dl.hrn5ey,doi:10.15468/dl.hr9mef
doi:10.15468/dl.hrn5ey,doi:10.15468/dl.hraxhx
doi:10.15468/dl.hrn5ey,doi:10.15468/dl.hr6bpi
doi:10.15468/dl.hrn5ey,doi:10.15468/dl.hqwbyx
doi:10.15468/dl.hrn5ey,doi:10.15468/dl.hrp24b
doi:10.15468/dl.hrn5ey,doi:10.15468/dl.hr0zwl
doi:10.1594/pangaea.140633,doi:10.15468/dl.hr9tdi
doi:10.1594/pangaea.140633,doi:10.15468/dl.hr3c9q
doi:10.1594/pangaea.140633,doi:10.15468/dl.hre4y9
doi:10.1594/pangaea.140633,doi:10.1594/pangaea.140606
doi:10.1594/pangaea.140633,doi:10.15468/dl.hrbsd2
doi:10.1594/pangaea.140633,doi:10.15468/dl.hrmjfx
doi:10.1594/pangaea.140633,doi:10.15468/dl.hr9pyd
doi:10.1594/pangaea.140633,doi:10.15468/dl.hqvoxy
doi:10.1594/pangaea.140633,doi:10.15468/dl.xxw3ec
doi:10.1594/pangaea.140635,doi:10.15468/dl.hqygco
doi:10.1594/pangaea.140635,doi:10.15468/dl.hrgymh
doi:10.1594/pangaea.140635,doi:10.15468/dl.hr469a
doi:10.1594/pangaea.140635,doi:10.15468/dl.hqyp89
doi:10.1594/pangaea.140635,doi:10.15468/dl.hr9soj
doi:10.1594/pangaea.140635,doi:10.15468/dl.hre3bp
doi:10.1594/pangaea.140635,doi:10.15468/dl.hrfmxq
doi:10.1594/pangaea.140635,doi:10.15468/dl.hrfnxs
doi:10.1594/pangaea.140635,doi:10.15468/dl.hrobnf
doi:10.1594/pangaea.140628,doi:10.15468/dl.hr8b2u
doi:10.1594/pangaea.140628,doi:10.15468/dl.hrmt9q
doi:10.1594/pangaea.140628,doi:10.1594/pangaea.140610
doi:10.1594/pangaea.140628,doi:10.15468/dl.hr3hj4
doi:10.1594/pangaea.140628,doi:10.15468/dl.hrlakc
doi:10.1594/pangaea.140628,doi:10.15468/dl.hrivtw
doi:10.1594/pangaea.140628,doi:10.15468/dl.hr7wja
doi:10.1594/pangaea.140628,doi:10.1594/pangaea.140621
doi:10.1594/pangaea.140628,doi:10.15468/dl.hr0sgj
doi:10.15468/dl.hrgvg7,doi:10.15468/dl.hr8rc1
doi:10.15468/dl.hrgvg7,doi:10.15468/dl.hrdowm
doi:10.15468/dl.hrgvg7,doi:10.15468/dl.hqxyds
doi:10.15468/dl.hrgvg7,doi:10.15468/dl.hrj5gy
doi:10.15468/dl.hrgvg7,doi:10.15468/dl.hrlim4
doi:10.15468/dl.hrgvg7,doi:10.15468/dl.hrc6cb
doi:10.15468/dl.hrgvg7,doi:10.15468/dl.hrm2td
doi:10.15468/dl.hrgvg7,doi:10.15468/dl.hqzgey
doi:10.15468/dl.hrgvg7,doi:10.15468/dl.hrmgk1
doi:10.15468/dl.hr3sef,doi:10.15468/dl.hrakno
doi:10.15468/dl.hr3sef,doi:10.15468/dl.hrn964
doi:10.15468/dl.hr3sef,doi:10.15468/dl.hr5w44
doi:10.15468/dl.hr3sef,doi:10.15468/dl.hrjylr
doi:10.15468/dl.hr3sef,doi:10.15468/dl.hrbdn5
doi:10.15468/dl.hr3sef,doi:10.15468/dl.hrmim3
doi:10.15468/dl.hr3sef,doi:10.15468/dl.hr5k43
doi:10.15468/dl.hr3sef,openalex:W3037800180
doi:10.15468/dl.hr3sef,doi:10.15468/dl.hrkekp
doi:10.15468/dl.hr70bi,doi:10.1594/pangaea.140485
doi:10.15468/dl.hr70bi,doi:10.15468/dl.hqzct8
doi:10.15468/dl.hr70bi,doi:10.15468/dl.hrdxig
doi:10.15468/dl.hr70bi,doi:10.15468/dl.hrccuc
doi:10.15468/dl.hr70bi,doi:10.15468/dl.hrdnbj
doi:10.15468/dl.hr70bi,doi:10.15468/dl.hqzg85
doi:10.15468/dl.hr70bi,doi:10.15468/dl.hrf922
doi:10.15468/dl.hr70bi,doi:10.15468/dl.hrkq3n
doi:10.15468/dl.hr70bi,doi:10.15468/dl.hr2jg9
doi:10.15468/dl.hrhqfd,doi:10.15468/dl.hr8mfm
doi:10.15468/dl.hrhqfd,doi:10.15468/dl.hr0e2y
doi:10.15468/dl.hrhqfd,doi:10.15468/dl.hrf84z
doi:10.15468/dl.hrhqfd,doi:10.15468/dl.hrdsm3
doi:10.15468/dl.hrhqfd,doi:10.15468/dl.hrm7mj
doi:10.15468/dl.hrhqfd,doi:10.15468/dl.hrnd7t
doi:10.15468/dl.hrhqfd,doi:10.15468/dl.hrer5j
doi:10.15468/dl.hrhqfd,doi:10.1594/pangaea.140648
doi:10.15468/dl.hrhqfd,doi:10.15468/dl.hrfe98
doi:10.15468/dl.hrhu6r,doi:10.15468/dl.hqxf8n
doi:10.15468/dl.hrhu6r,doi:10.15468/dl.hrnpim
doi:10.15468/dl.hrhu6r,doi:10.15468/dl.hrg93k
doi:10.15468/dl.hrhu6r,doi:10.15468/dl.hrnbjy
doi:10.15468/dl.hrhu6r,doi:10.15468/dl.hr9fg7
doi:10.15468/dl.hrhu6r,doi:10.15468/dl.hrlood
doi:10.15468/dl.hrhu6r,doi:10.15468/dl.hrn53q
doi:10.15468/dl.hrhu6r,doi:10.15468/dl.hqx0cd
doi:10.15468/dl.hrhu6r,doi:10.15468/dl.hrittn
doi:10.15468/dl.hr9wg3,doi:10.15468/dl.hqvtdy
doi:10.15468/dl.hr9wg3,doi:10.15468/dl.hrg97x
doi:10.15468/dl.hr9wg3,doi:10.15468/dl.hrmadb
doi:10.15468/dl.hr9wg3,doi:10.15468/dl.hqwz4p
doi:10.15468/dl.hr9wg3,doi:10.15468/dl.hr6xgk
doi:10.15468/dl.hr9wg3,doi:10.15468/dl.hr7g3x
doi:10.15468/dl.hr9wg3,doi:10.15468/dl.hrmrp2
doi:10.15468/dl.hr9wg3,doi:10.15468/dl.hreo4y
doi:10.15468/dl.hr9wg3,doi:10.15468/dl.hrnjjd
doi:10.15468/dl.hro1ox,doi:10.15468/dl.hrkmm3
doi:10.15468/dl.hro1ox,doi:10.15468/dl.hroaco
doi:10.15468/dl.hro1ox,doi:10.15468/dl.hr2b0y
doi:10.15468/dl.hro1ox,doi:10.15468/dl.hridxx
doi:10.15468/dl.hro1ox,doi:10.15468/dl.hr5294
doi:10.15468/dl.hro1ox,doi:10.15468/dl.hrh6kr
doi:10.15468/dl.hro1ox,doi:10.15468/dl.hrdaoi
doi:10.15468/dl.hro1ox,doi:10.15468/dl.xxw3xu
doi:10.15468/dl.hro1ox,doi:10.15468/dl.hrorls
doi:10.15468/dl.hreaj5,doi:10.15468/dl.hr24xm
doi:10.15468/dl.hreaj5,doi:10.15468/dl.hrbz5v
doi:10.15468/dl.hreaj5,doi:10.15468/dl.hrhbsy
doi:10.15468/dl.hreaj5,doi:10.1594/pangaea.140431
doi:10.15468/dl.hreaj5,doi:10.15468/dl.hrntwd
doi:10.15468/dl.hreaj5,doi:10.15468/dl.hqxmre
doi:10.15468/dl.hreaj5,doi:10.15468/dl.hrmoop
doi:10.15468/dl.hreaj5,doi:10.15468/dl.hre8kf
doi:10.15468/dl.hreaj5,doi:10.15468/dl.hreyc6
doi:10.1594/pangaea.140645,doi:10.15468/dl.hra9ws
doi:10.1594/pangaea.140645,doi:10.15468/dl.hrdpaf
doi:10.1594/pangaea.140645,doi:10.15468/dl.hrjzaa
doi:10.1594/pangaea.140645,doi:10.15468/dl.hqz3pf
doi:10.1594/pangaea.140645,doi:10.15468/dl.hqxyfc
doi:10.1594/pangaea.140645,doi:10.15468/dl.hqzm83
doi:10.1594/pangaea.140645,doi:10.15468/dl.hrf8pf
doi:10.1594/pangaea.140645,doi:10.15468/dl.hrkkyg
doi:10.1594/pangaea.140645,doi:10.15468/dl.hrcpij
doi:10.1594/pangaea.140625,doi:10.15468/dl.hrd8y8
doi:10.1594/pangaea.140625,doi:10.15468/dl.hrhjhy
doi:10.1594/pangaea.140625,doi:10.15468/dl.hrjjuj
doi:10.1594/pangaea.140625,doi:10.15468/dl.hrhz3e
doi:10.1594/pangaea.140625,doi:10.15468/dl.hrktoj
doi:10.1594/pangaea.140625,doi:10.15468/dl.hrebug
doi:10.1594/pangaea.140625,doi:10.1594/pangaea.140637
doi:10.1594/pangaea.140625,doi:10.15468/dl.hrf2jj
doi:10.1594/pangaea.140625,doi:10.1594/pangaea.140591
doi:10.15468/dl.hrap2p,doi:10.1594/pangaea.140632
doi:10.15468/dl.hrap2p,doi:10.15468/dl.hr8ib6
doi:10.15468/dl.hrap2p,doi:10.15468/dl.hqzrkt
doi:10.15468/dl.hrap2p,doi:10.15468/dl.hr8a6p
doi:10.15468/dl.hrap2p,doi:10.15468/dl.hrc27j
doi:10.15468/dl.hrap2p,doi:10.15468/dl.hregs2
doi:10.15468/dl.hrap2p,doi:10.15468/dl.hrfela
doi:10.15468/dl.hrap2p,doi:10.15468/dl.hrlwgg
doi:10.15468/dl.hrap2p,doi:10.15468/dl.hr9qe9
doi:10.15468/dl.hr5jb4,doi:10.15468/dl.hrbia1
doi:10.15468/dl.hr5jb4,doi:10.15468/dl.hr4q1v
doi:10.15468/dl.hr5jb4,doi:10.15468/dl.hrgg60
doi:10.15468/dl.hr5jb4,doi:10.15468/dl.hrfapw
doi:10.15468/dl.hr5jb4,doi:10.15468/dl.hrfm9h
doi:10.15468/dl.hr5jb4,doi:10.15468/dl.hrbjvc
doi:10.15468/dl.hr5jb4,doi:10.15468/dl.hrpc7d
doi:10.15468/dl.hr5jb4,doi:10.15468/dl.hqxbcq
doi:10.15468/dl.hr5jb4,doi:10.15468/dl.hqxcba
doi:10.15468/dl.hrdbi4,doi:10.15468/dl.hred95
doi:10.15468/dl.hrdbi4,doi:10.15468/dl.hrihga
doi:10.15468/dl.hrdbi4,doi:10.15468/dl.hraoas
doi:10.15468/dl.hrdbi4,doi:10.15468/dl.hrkqxc
doi:10.15468/dl.hrdbi4,doi:10.1594/pangaea.140486
doi:10.15468/dl.hrdbi4,doi:10.15468/dl.hqzfkg
doi:10.15468/dl.hrdbi4,doi:10.15468/dl.hrawmv
doi:10.15468/dl.hrdbi4,doi:10.15468/dl.hrhhj0
doi:10.15468/dl.hrdbi4,doi:10.1594/pangaea.140594
doi:10.1594/pangaea.140623,doi:10.15468/dl.hrlxv7
doi:10.1594/pangaea.140623,doi:10.15468/dl.hqz38s
doi:10.1594/pangaea.140623,doi:10.15468/dl.hqz434
doi:10.1594/pangaea.140623,doi:10.15468/dl.hrfkz7
doi:10.1594/pangaea.140623,doi:10.1594/pangaea.140609
doi:10.1594/pangaea.140623,doi:10.15468/dl.hrp8ky
doi:10.1594/pangaea.140623,doi:10.15468/dl.hqymzc
doi:10.1594/pangaea.140623,doi:10.15468/dl.hrnmi5
doi:10.1594/pangaea.140623,doi:10.15468/dl.hrddyf
doi:10.15468/dl.hrafvp,doi:10.15468/dl.hr87hm
doi:10.15468/dl.hrafvp,doi:10.15468/dl.hrmcyb
doi:10.15468/dl.hrafvp,doi:10.15468/dl.hqxtvq
doi:10.15468/dl.hrafvp,doi:10.15468/dl.hriltb
doi:10.15468/dl.hrafvp,doi:10.15468/dl.hrgmc6
doi:10.15468/dl.hrafvp,doi:10.15468/dl.hrhxh1
doi:10.15468/dl.hrafvp,doi:10.15468/dl.hqxcg9
doi:10.15468/dl.hrafvp,doi:10.15468/dl.hrjdcv
doi:10.15468/dl.hrafvp,doi:10.15468/dl.hra7jf
doi:10.15468/dl.hritl4,doi:10.15468/dl.hrobtt
doi:10.15468/dl.hritl4,doi:10.15468/dl.hrd91s
doi:10.15468/dl.hritl4,doi:10.15468/dl.hrld1o
doi:10.15468/dl.hritl4,doi:10.15468/dl.hrabvm
doi:10.15468/dl.hritl4,doi:10.15468/dl.hr9uqk
doi:10.15468/dl.hritl4,doi:10.15468/dl.hqvzhj
doi:10.15468/dl.hritl4,doi:10.15468/dl.hqwuhy
doi:10.15468/dl.hritl4,doi:10.15468/dl.hqxq4r
doi:10.15468/dl.hritl4,doi:10.15468/dl.hqyvgo
doi:10.15468/dl.hqyjka,doi:10.15468/dl.hqwsut
doi:10.15468/dl.hqyjka,doi:10.15468/dl.hrhd2m
doi:10.15468/dl.hqyjka,doi:10.15468/dl.hr5g6k
doi:10.15468/dl.hqyjka,doi:10.15468/dl.hrg957
doi:10.15468/dl.hqyjka,doi:10.15468/dl.hrkw5s
doi:10.15468/dl.hqyjka,doi:10.15468/dl.hr72px
doi:10.15468/dl.hqyjka,doi:10.15468/dl.hqvnfy
doi:10.15468/dl.hqyjka,doi:10.15468/dl.hr0ewn
doi:10.15468/dl.hqyjka,doi:10.15468/dl.hqzwla
doi:10.15468/dl.hrl1r5,doi:10.1594/pangaea.140631
doi:10.15468/dl.hrl1r5,doi:10.15468/dl.hrk74i
doi:10.15468/dl.hrl1r5,doi:10.15468/dl.hrj7pu
doi:10.15468/dl.hrl1r5,doi:10.1594/pangaea.140520
doi:10.15468/dl.hrl1r5,doi:10.15468/dl.hrnckj
doi:10.15468/dl.hrl1r5,doi:10.1594/pangaea.140595
doi:10.15468/dl.hrl1r5,doi:10.15468/dl.hrdxrk
doi:10.15468/dl.hrl1r5,doi:10.15468/dl.hr5vfb
doi:10.15468/dl.hrl1r5,doi:10.1594/pangaea.140434
doi:10.15468/dl.hqvwna,doi:10.15468/dl.hrdan9
doi:10.15468/dl.hqvwna,doi:10.15468/dl.xxw4c9
doi:10.15468/dl.hqvwna,doi:10.1594/pangaea.140588
doi:10.15468/dl.hqvwna,doi:10.15468/dl.hr7dqq
doi:10.15468/dl.hqvwna,doi:10.15468/dl.hrff5b
doi:10.15468/dl.hqvwna,doi:10.15468/dl.hrb8gr
doi:10.15468/dl.hqvwna,doi:10.15468/dl.hrbche
doi:10.15468/dl.hqvwna,doi:10.15468/dl.hr2zb7
doi:10.15468/dl.hqvwna,doi:10.15468/dl.hr702j
doi:10.15468/dl.hrm9mz,doi:10.15468/dl.hrnzgh
doi:10.15468/dl.hrm9mz,doi:10.15468/dl.hqxkad
doi:10.15468/dl.hrm9mz,doi:10.15468/dl.hrdrw5
doi:10.15468/dl.hrm9mz,doi:10.15468/dl.hrbt7w
doi:10.15468/dl.hrm9mz,doi:10.15468/dl.hrhvuj
doi:10.15468/dl.hrm9mz,doi:10.15468/dl.hr5bqu
doi:10.15468/dl.hrm9mz,doi:10.1594/pangaea.140436
doi:10.15468/dl.hrm9mz,doi:10.15468/dl.hreqwc
doi:10.15468/dl.hrm9mz,doi:10.15468/dl.hqw6nh
doi:10.15468/dl.hrnxn6,doi:10.1594/pangaea.140612
doi:10.15468/dl.hrnxn6,doi:10.15468/dl.hrnok8
doi:10.15468/dl.hrnxn6,doi:10.15468/dl.hrgmrc
doi:10.15468/dl.hrnxn6,doi:10.15468/dl.hr0d2m
doi:10.15468/dl.hrnxn6,doi:10.15468/dl.hro4nl
doi:10.15468/dl.hrnxn6,doi:10.15468/dl.hrku3z
doi:10.15468/dl.hrnxn6,doi:10.15468/dl.hr9re7
doi:10.15468/dl.hrnxn6,doi:10.15468/dl.hqzuof
doi:10.15468/dl.hrnxn6,doi:10.1594/pangaea.140636
doi:10.15468/dl.hqvyq2,doi:10.15468/dl.hriguu
doi:10.15468/dl.hqvyq2,doi:10.15468/dl.hrar4v
doi:10.15468/dl.hqvyq2,doi:10.15468/dl.hrokrk
doi:10.15468/dl.hqvyq2,doi:10.15468/dl.hriapr
doi:10.15468/dl.hqvyq2,doi:10.15468/dl.hreydg
doi:10.15468/dl.hqvyq2,doi:10.15468/dl.hrpehb
doi:10.15468/dl.hqvyq2,doi:10.15468/dl.hqwgxo
doi:10.15468/dl.hqvyq2,doi:10.15468/dl.xxw2s1
doi:10.15468/dl.hqvyq2,doi:10.15468/dl.hqvtes
doi:10.15468/dl.hrffr9,doi:10.15468/dl.hr1495
doi:10.15468/dl.hrffr9,doi:10.1594/pangaea.140647
doi:10.15468/dl.hrffr9,doi:10.1594/pangaea.140650
doi:10.15468/dl.hrffr9,doi:10.15468/dl.hrnshq
doi:10.15468/dl.hrffr9,doi:10.15468/dl.hqzjy9
doi:10.15468/dl.hrffr9,doi:10.15468/dl.hrm68v
doi:10.15468/dl.hrffr9,doi:10.15468/dl.hqzyjz
doi:10.15468/dl.hrffr9,doi:10.15468/dl.hrhdyq
doi:10.15468/dl.hrffr9,doi:10.15468/dl.hrg35x
doi:10.15468/dl.hqyffx,doi:10.15468/dl.hqz9ay
doi:10.15468/dl.hqyffx,doi:10.15468/dl.hrnyvr
doi:10.15468/dl.hqyffx,doi:10.15468/dl.hr0w37
doi:10.15468/dl.hqyffx,doi:10.1594/pangaea.140597
doi:10.15468/dl.hqyffx,doi:10.15468/dl.hrjyj1
doi:10.15468/dl.hqyffx,doi:10.15468/dl.hrd7b8
doi:10.15468/dl.hqyffx,doi:10.15468/dl.hre2kn
doi:10.15468/dl.hqyffx,doi:10.15468/dl.hqwtjp
doi:10.15468/dl.hqyffx,doi:10.15468/dl.hqyue0
